15106107227,51511,,,20,30
15106107228,51511,,,26,35
15106107229,51511,,,27,35
15106107230,51511,,,10,43
15106107231,51511,,,19,34
15106107233,51511,,,29,46
15106107234,51511,,,30,56
15106107235,51511,,,19,31
15106107236,51511,,,29,36
15106107237,51511,,,29,43
15106107238,51511,,,27,48
15106107239,51511,,,26,36
15106107240,51511,,,27,37
15106107241,51511,,,23,36
15106107242,51511,,,28,42
15106107244,51511,,,27,40
15106107245,51511,,,27,46
15106107246,51511,,,27,36
15106107247,51511,,,18,37
15106107248,51511,,,28,38
15106107249,51511,,,29,28
15106107250,51511,,,28,35
15106107253,51511,,,27,42
15106107254,51511,,,29,41
15106107255,51511,,,20,25
15106107256,51511,,,20,39
15106107257,51511,,,18,38
15106107259,51511,,,21,42
15106107260,51511,,,22,34
15106107262,51511,,,24,29
15106107263,51511,,,28,34
15106107264,51511,,,28,43
15106107265,51511,,,21,30
15106107266,51511,,,30,35
15106107267,51511,,,19,36
