"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107182","21202","5","4","4","2","3","4","4","17","41"
"14106107183","21202","4","4","4","4","4","4","1","17","40"
"14106107184","21202","4","AB","2","4","4","4","4","18","42"
"14106107185","21202","5","5","4","4","4","4","4","20","42"
"14106107186","21202","5","5","3","4","4","3","4","18","52"
"14106107187","21202","5","5","4","4","4","4","4","20","46"
"14106107188","21202","5","4","4","1","4","4","4","17","40"
"14106107189","21202","5","4","4","4","4","4","4","20","55"
"14106107192","21202","5","4","3","4","2","4","3","16","37"
"14106107197","21202","5","3","4","4","4","3","3","18","38"
"14106107198","21202","5","4","4","3","4","2","4","17","61"
"14106107201","21202","5","4","4","4","4","1","4","17","40"
"14106107202","21202","5","4","4","4","4","4","4","20","38"
"14106107203","21202","5","5","4","4","4","3","4","19","50"
"14106107204","21202","5","5","3","2","4","4","3","16","41"
"14106107205","21202","5","5","3","4","4","2","4","17","48"
"14106107206","21202","4","4","4","4","4","4","4","20","32"
"14106107207","21202","5","4","3","4","4","4","3","18","27"
"14106107209","21202","5","5","3","4","4","4","3","18","39"
"14106107211","21202","5","5","3","4","4","3","4","18","28"
"14106107263","21202","5","4","3","4","4","4","3","18","35"
"14106107264","21202","5","4","4","3","3","4","4","18","37"
"14106107265","21202","3","AB","4","4","4","4","2","18","37"
"14106107266","21202","5","5","1","3","2","1","2","9","54"
"14106107267","21202","5","5","4","4","4","4","3","19","41"
"14106107269","21202","4","AB","4","2","2","4","2","14","29"
"14106107270","21202","5","5","4","3","4","4","1","16","36"
