"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"14106107182","211303","5","5","3","4","4","4","3","18","64"
"14106107183","211303","4","4","4","4","4","4","3","19","63"
"14106107184","211303","4","4","4","4","4","2","3","17","54"
"14106107185","211303","5","5","3","3","4","4","4","18","61"
"14106107186","211303","5","5","4","3","4","4","4","19","67"
"14106107187","211303","5","5","3","4","4","4","4","19","59"
"14106107188","211303","4","4","4","4","4","3","4","19","58"
"14106107189","211303","5","5","4","4","4","3","4","19","62"
"14106107192","211303","4","4","4","4","3","4","3","18","64"
"14106107197","211303","5","5","3","4","3","4","4","18","60"
"14106107198","211303","5","5","4","4","4","2","4","18","64"
"14106107201","211303","5","5","3","4","4","4","4","19","62"
"14106107202","211303","4","4","3","3","4","4","4","18","55"
"14106107203","211303","5","5","4","3","2","4","4","17","66"
"14106107204","211303","5","5","3","4","3","3","4","17","58"
"14106107205","211303","5","5","3","3","3","4","4","17","64"
"14106107206","211303","5","5","4","2","4","4","3","17","57"
"14106107207","211303","5","5","4","4","3","3","4","18","64"
"14106107209","211303","5","5","4","4","4","4","4","20","66"
"14106107211","211303","5","5","4","3","4","4","3","18","60"
"14106107263","211303","5","5","3","4","4","3","4","18","63"
"14106107264","211303","5","5","4","3","3","4","4","18","62"
"14106107265","211303","5","5","3","4","4","4","3","18","61"
"14106107266","211303","5","5","4","4","4","3","4","19","68"
"14106107267","211303","5","5","4","4","4","3","4","19","64"
"14106107268","211303","5","5","4","4","3","4","3","18","60"
"14106107316","211303","5","5","3","4","3","4","4","18","60"
"14106107269","211303","5","5","4","3","3","4","4","18","60"
"14106107270","211303","5","5","4","3","4","4","4","19","50"
"14106107317","211303","5","5","4","4","4","4","4","20","66"
"14106107318","211303","5","5","4","4","4","4","3","19","60"
