"Reg No","Course Code","Ass","Att","Q1","Q2","Q3","Q4","Q5","Internal Marks","End Sem"
"15106107251","221201","5","5","0","1","1","2","0","4","19"
"16106107001","221201","5","5","4","2","4","1","3","14","37"
"16106107002","221201","5","5","0","1","0","4","1","6","9"
"16106107003","221201","5","4","1","3","1","3","4","12","28"
"16106107004","221201","5","5","4","4","3","4","3","18","51"
"16106107005","221201","5","5","4","0","0","0","3","7","11"
"16106107006","221201","5","5","0","0","4","2","2","8","40"
"16106107007","221201","5","5","0","3","2","1","2","8","39"
"16106107008","221201","5","5","3","3","4","4","2","16","39"
"16106107009","221201","5","5","3","1","1","2","0","7","18"
"16106107010","221201","5","4","3","4","2","4","1","14","32"
"16106107011","221201","5","4","4","3","2","3","4","16","31"
"16106107012","221201","5","5","4","2","4","1","4","15","26"
"16106107013","221201","5","5","1","1","2","1","2","7","30"
"16106107014","221201","5","5","2","1","1","1","4","9","26"
"16106107015","221201","5","5","3","0","3","0","0","6","10"
"16106107016","221201","5","5","2","1","0","3","0","6","3"
"16106107017","221201","5","5","3","1","1","1","1","7","7"
"16106107018","221201","5","5","0","2","0","4","3","9","40"
"16106107019","221201","5","5","1","0","2","0","2","5","42"
"16106107020","221201","5","5","2","0","3","4","2","11","48"
"16106107021","221201","5","5","0","0","4","0","1","5","5"
"16106107022","221201","5","5","4","1","4","3","1","13","29"
"16106107023","221201","5","5","0","1","1","2","2","6","25"
"16106107024","221201","5","5","0","1","3","3","0","7","38"
"16106107025","221201","5","5","2","0","4","1","0","7","47"
"16106107026","221201","5","5","3","0","3","2","3","11","39"
"16106107027","221201","5","5","3","2","3","3","3","14","33"
"16106107028","221201","5","5","1","4","1","3","4","13","45"
"16106107029","221201","5","5","2","0","4","0","2","8","35"
"16106107030","221201","5","5","3","1","4","4","0","12","26"
"16106107031","221201","5","5","4","4","4","2","4","18","42"
"16106107032","221201","5","5","3","0","4","4","0","11","42"
"16106107033","221201","5","5","3","2","3","1","0","9","39"
"16106107034","221201","5","5","2","2","1","2","4","11","41"
"16106107035","221201","5","5","1","1","0","1","0","3","0"
"16106107036","221201","5","5","4","4","3","1","4","16","51"
"16106107037","221201","5","5","2","0","4","4","4","14","42"
"16106107038","221201","5","5","3","1","2","0","0","6","0"
"16106107039","221201","5","5","3","4","0","2","0","9","45"
